Chhattisgarh,MUNGELI,2012,Whole Year ,Coriander,196,57
Chhattisgarh,MUNGELI,2012,Whole Year ,Dry chillies,265,280
Chhattisgarh,MUNGELI,2012,Whole Year ,Garlic,1,4
Chhattisgarh,MUNGELI,2012,Whole Year ,Onion,211,840
Chhattisgarh,MUNGELI,2012,Whole Year ,Sugarcane,231,830
Chhattisgarh,MUNGELI,2012,Whole Year ,Sweet potato,16,104
Chhattisgarh,MUNGELI,2013,Kharif     ,Arhar/Tur,1740,1118
Chhattisgarh,MUNGELI,2013,Kharif     ,Groundnut,728,1029
Chhattisgarh,MUNGELI,2013,Kharif     ,Jute,37,
Chhattisgarh,MUNGELI,2013,Kharif     ,Maize,183,343
Chhattisgarh,MUNGELI,2013,Kharif     ,Moong(Green Gram),19,5
Chhattisgarh,MUNGELI,2013,Kharif     ,Other Kharif pulses,66,34
Chhattisgarh,MUNGELI,2013,Kharif     ,Rice,108812,187778
Chhattisgarh,MUNGELI,2013,Kharif     ,Sesamum,50,14
Chhattisgarh,MUNGELI,2013,Kharif     ,Small millets,614,206
Chhattisgarh,MUNGELI,2013,Kharif     ,Soyabean,4400,5497
Chhattisgarh,MUNGELI,2013,Kharif     ,Urad,86,22
Chhattisgarh,MUNGELI,2013,Rabi       ,Castor seed,4,2
Chhattisgarh,MUNGELI,2013,Rabi       ,Gram,16066,14080
Chhattisgarh,MUNGELI,2013,Rabi       ,Khesari,63115,42569
Chhattisgarh,MUNGELI,2013,Rabi       ,Linseed,356,132
Chhattisgarh,MUNGELI,2013,Rabi       ,Masoor,826,291
Chhattisgarh,MUNGELI,2013,Rabi       ,Moong(Green Gram),2,1
Chhattisgarh,MUNGELI,2013,Rabi       ,Other  Rabi pulses,38,62
Chhattisgarh,MUNGELI,2013,Rabi       ,Peas & beans (Pulses),260,102
Chhattisgarh,MUNGELI,2013,Rabi       ,Potato,117,673
Chhattisgarh,MUNGELI,2013,Rabi       ,Rapeseed &Mustard,37,18
Chhattisgarh,MUNGELI,2013,Rabi       ,Safflower,114,48
Chhattisgarh,MUNGELI,2013,Rabi       ,Urad,40,10
Chhattisgarh,MUNGELI,2013,Rabi       ,Wheat,5829,7408
Chhattisgarh,MUNGELI,2013,Whole Year ,Banana,13,443
Chhattisgarh,MUNGELI,2013,Whole Year ,Coriander,228,66
Chhattisgarh,MUNGELI,2013,Whole Year ,Dry chillies,268,178
Chhattisgarh,MUNGELI,2013,Whole Year ,Garlic,1,4
Chhattisgarh,MUNGELI,2013,Whole Year ,Jowar,1,1
Chhattisgarh,MUNGELI,2013,Whole Year ,Onion,205,1653
Chhattisgarh,MUNGELI,2013,Whole Year ,Sugarcane,246,822
Chhattisgarh,MUNGELI,2013,Whole Year ,Sweet potato,14,91
Chhattisgarh,MUNGELI,2014,Kharif     ,Arhar/Tur,1682,1110
Chhattisgarh,MUNGELI,2014,Kharif     ,Groundnut,763,986
Chhattisgarh,MUNGELI,2014,Kharif     ,Jute,36,
Chhattisgarh,MUNGELI,2014,Kharif     ,Maize,181,329
Chhattisgarh,MUNGELI,2014,Kharif     ,Moong(Green Gram),17,4
Chhattisgarh,MUNGELI,2014,Kharif     ,Other Kharif pulses,67,32
Chhattisgarh,MUNGELI,2014,Kharif     ,Rice,108824,220811
Chhattisgarh,MUNGELI,2014,Kharif     ,Sesamum,50,23
Chhattisgarh,MUNGELI,2014,Kharif     ,Small millets,461,173
Chhattisgarh,MUNGELI,2014,Kharif     ,Soyabean,6186,5344
Chhattisgarh,MUNGELI,2014,Kharif     ,Urad,84,21
Chhattisgarh,MUNGELI,2014,Rabi       ,Castor seed,4,1
Chhattisgarh,MUNGELI,2014,Rabi       ,Gram,16524,14660
Chhattisgarh,MUNGELI,2014,Rabi       ,Khesari,96725,75108
Chhattisgarh,MUNGELI,2014,Rabi       ,Linseed,305,122
Chhattisgarh,MUNGELI,2014,Rabi       ,Masoor,785,264
Chhattisgarh,MUNGELI,2014,Rabi       ,Moong(Green Gram),2,1
Chhattisgarh,MUNGELI,2014,Rabi       ,Other  Rabi pulses,48,19
Chhattisgarh,MUNGELI,2014,Rabi       ,Peas & beans (Pulses),235,88
Chhattisgarh,MUNGELI,2014,Rabi       ,Potato,103,670
Chhattisgarh,MUNGELI,2014,Rabi       ,Rapeseed &Mustard,29,14
Chhattisgarh,MUNGELI,2014,Rabi       ,Safflower,182,73
Chhattisgarh,MUNGELI,2014,Rabi       ,Urad,34,8
Chhattisgarh,MUNGELI,2014,Rabi       ,Wheat,5579,8348
Chhattisgarh,MUNGELI,2014,Whole Year ,Banana,15,554
Chhattisgarh,MUNGELI,2014,Whole Year ,Coriander,288,77
Chhattisgarh,MUNGELI,2014,Whole Year ,Dry chillies,238,119
Chhattisgarh,MUNGELI,2014,Whole Year ,Jowar,1,1
Chhattisgarh,MUNGELI,2014,Whole Year ,Onion,193,2050
Chhattisgarh,MUNGELI,2014,Whole Year ,Sugarcane,149,1620
Chhattisgarh,MUNGELI,2014,Whole Year ,Sweet potato,14,91
Chhattisgarh,NARAYANPUR,2005,Kharif     ,Mesta,18,52
Chhattisgarh,NARAYANPUR,2006,Kharif     ,Arhar/Tur,108,
Chhattisgarh,NARAYANPUR,2006,Kharif     ,Horse-gram,1881,
Chhattisgarh,NARAYANPUR,2006,Kharif     ,Jowar,6,
Chhattisgarh,NARAYANPUR,2006,Kharif     ,Maize,1211,
Chhattisgarh,NARAYANPUR,2006,Kharif     ,Moong(Green Gram),21,
Chhattisgarh,NARAYANPUR,2006,Kharif     ,Niger seed,674,
Chhattisgarh,NARAYANPUR,2006,Kharif     ,Other Kharif pulses,22,
Chhattisgarh,NARAYANPUR,2006,Kharif     ,Ragi,368,
Chhattisgarh,NARAYANPUR,2006,Kharif     ,Rice,23578,
Chhattisgarh,NARAYANPUR,2006,Kharif     ,Sesamum,64,
Chhattisgarh,NARAYANPUR,2006,Kharif     ,Small millets,3220,1
Chhattisgarh,NARAYANPUR,2006,Kharif     ,Soyabean,1,
Chhattisgarh,NARAYANPUR,2006,Kharif     ,Urad,1434,
Chhattisgarh,NARAYANPUR,2006,Rabi       ,Gram,30,
Chhattisgarh,NARAYANPUR,2006,Rabi       ,Horse-gram,5,
Chhattisgarh,NARAYANPUR,2006,Rabi       ,Linseed,26,
Chhattisgarh,NARAYANPUR,2006,Rabi       ,Peas & beans (Pulses),20,
Chhattisgarh,NARAYANPUR,2006,Rabi       ,Rapeseed &Mustard,585,
Chhattisgarh,NARAYANPUR,2006,Rabi       ,Wheat,8,
Chhattisgarh,NARAYANPUR,2006,Whole Year ,Banana,2,
Chhattisgarh,NARAYANPUR,2006,Whole Year ,Coriander,1,
Chhattisgarh,NARAYANPUR,2006,Whole Year ,Dry chillies,21,
Chhattisgarh,NARAYANPUR,2006,Whole Year ,Onion,2,
Chhattisgarh,NARAYANPUR,2006,Whole Year ,Sugarcane,4,
Chhattisgarh,NARAYANPUR,2006,Whole Year ,Sweet potato,18,
Chhattisgarh,NARAYANPUR,2006,Whole Year ,Turmeric,1,
Chhattisgarh,NARAYANPUR,2007,Kharif     ,Arhar/Tur,85,55
Chhattisgarh,NARAYANPUR,2007,Kharif     ,Horse-gram,2026,718
Chhattisgarh,NARAYANPUR,2007,Kharif     ,Jowar,6,5
Chhattisgarh,NARAYANPUR,2007,Kharif     ,Maize,1004,1788
Chhattisgarh,NARAYANPUR,2007,Kharif     ,Moong(Green Gram),7,3
Chhattisgarh,NARAYANPUR,2007,Kharif     ,Niger seed,730,167
Chhattisgarh,NARAYANPUR,2007,Kharif     ,Other Kharif pulses,27,1
Chhattisgarh,NARAYANPUR,2007,Kharif     ,Ragi,321,88
Chhattisgarh,NARAYANPUR,2007,Kharif     ,Rice,24164,35631
Chhattisgarh,NARAYANPUR,2007,Kharif     ,Sesamum,41,18
Chhattisgarh,NARAYANPUR,2007,Kharif     ,Small millets,2952,656
Chhattisgarh,NARAYANPUR,2007,Kharif     ,Urad,1399,527
Chhattisgarh,NARAYANPUR,2007,Rabi       ,Gram,51,46
Chhattisgarh,NARAYANPUR,2007,Rabi       ,Linseed,5,2
Chhattisgarh,NARAYANPUR,2007,Rabi       ,Peas & beans (Pulses),38,11
Chhattisgarh,NARAYANPUR,2007,Rabi       ,Potato,1,9
Chhattisgarh,NARAYANPUR,2007,Rabi       ,Rapeseed &Mustard,379,178
Chhattisgarh,NARAYANPUR,2007,Rabi       ,Wheat,12,21
Chhattisgarh,NARAYANPUR,2007,Whole Year ,Banana,3,130
Chhattisgarh,NARAYANPUR,2007,Whole Year ,Coriander,5,1
Chhattisgarh,NARAYANPUR,2007,Whole Year ,Dry chillies,23,14
Chhattisgarh,NARAYANPUR,2007,Whole Year ,Dry ginger,1,1
Chhattisgarh,NARAYANPUR,2007,Whole Year ,Onion,1,9
Chhattisgarh,NARAYANPUR,2007,Whole Year ,Sugarcane,2,7
Chhattisgarh,NARAYANPUR,2007,Whole Year ,Sweet potato,15,85
Chhattisgarh,NARAYANPUR,2007,Whole Year ,Turmeric,1,1
Chhattisgarh,NARAYANPUR,2008,Kharif     ,Arhar/Tur,84,56
Chhattisgarh,NARAYANPUR,2008,Kharif     ,Horse-gram,2027,706
Chhattisgarh,NARAYANPUR,2008,Kharif     ,Jowar,5,7
Chhattisgarh,NARAYANPUR,2008,Kharif     ,Maize,1006,1613
Chhattisgarh,NARAYANPUR,2008,Kharif     ,Moong(Green Gram),7,3
Chhattisgarh,NARAYANPUR,2008,Kharif     ,Niger seed,731,153
Chhattisgarh,NARAYANPUR,2008,Kharif     ,Other Kharif pulses,19,1
Chhattisgarh,NARAYANPUR,2008,Kharif     ,Ragi,319,105
Chhattisgarh,NARAYANPUR,2008,Kharif     ,Rice,24165,37898
Chhattisgarh,NARAYANPUR,2008,Kharif     ,Sesamum,40,14
Chhattisgarh,NARAYANPUR,2008,Kharif     ,Small millets,2945,483
Chhattisgarh,NARAYANPUR,2008,Kharif     ,Urad,1400,519
Chhattisgarh,NARAYANPUR,2008,Rabi       ,Gram,53,41
Chhattisgarh,NARAYANPUR,2008,Rabi       ,Khesari,1,1
Chhattisgarh,NARAYANPUR,2008,Rabi       ,Linseed,4,2
Chhattisgarh,NARAYANPUR,2008,Rabi       ,Peas & beans (Pulses),38,11
Chhattisgarh,NARAYANPUR,2008,Rabi       ,Potato,1,5
Chhattisgarh,NARAYANPUR,2008,Rabi       ,Rapeseed &Mustard,376,134
Chhattisgarh,NARAYANPUR,2008,Rabi       ,Wheat,13,14
Chhattisgarh,NARAYANPUR,2008,Whole Year ,Banana,3,70
Chhattisgarh,NARAYANPUR,2008,Whole Year ,Coriander,4,12
Chhattisgarh,NARAYANPUR,2008,Whole Year ,Dry chillies,8,3
Chhattisgarh,NARAYANPUR,2008,Whole Year ,Dry ginger,1,1
Chhattisgarh,NARAYANPUR,2008,Whole Year ,Onion,1,6
Chhattisgarh,NARAYANPUR,2008,Whole Year ,Sugarcane,2,6
Chhattisgarh,NARAYANPUR,2008,Whole Year ,Sweet potato,15,89
Chhattisgarh,NARAYANPUR,2008,Whole Year ,Turmeric,1,1
Chhattisgarh,NARAYANPUR,2009,Kharif     ,Arhar/Tur,95,55
Chhattisgarh,NARAYANPUR,2009,Kharif     ,Horse-gram,2030,611
Chhattisgarh,NARAYANPUR,2009,Kharif     ,Jowar,5,7
Chhattisgarh,NARAYANPUR,2009,Kharif     ,Maize,957,1760
Chhattisgarh,NARAYANPUR,2009,Kharif     ,Moong(Green Gram),7,2
Chhattisgarh,NARAYANPUR,2009,Kharif     ,Niger seed,737,124
Chhattisgarh,NARAYANPUR,2009,Kharif     ,Other Kharif pulses,19,2
Chhattisgarh,NARAYANPUR,2009,Kharif     ,Ragi,307,82
Chhattisgarh,NARAYANPUR,2009,Kharif     ,Rice,24099,26366
Chhattisgarh,NARAYANPUR,2009,Kharif     ,Sesamum,39,20
Chhattisgarh,NARAYANPUR,2009,Kharif     ,Small millets,2962,457
Chhattisgarh,NARAYANPUR,2009,Kharif     ,Urad,1383,459
Chhattisgarh,NARAYANPUR,2009,Rabi       ,Gram,42,44
Chhattisgarh,NARAYANPUR,2009,Rabi       ,Linseed,5,3
Chhattisgarh,NARAYANPUR,2009,Rabi       ,Other  Rabi pulses,19,
Chhattisgarh,NARAYANPUR,2009,Rabi       ,Peas & beans (Pulses),13,4
Chhattisgarh,NARAYANPUR,2009,Rabi       ,Rapeseed &Mustard,229,140
Chhattisgarh,NARAYANPUR,2009,Rabi       ,Wheat,12,22
Chhattisgarh,NARAYANPUR,2009,Whole Year ,Banana,4,327
Chhattisgarh,NARAYANPUR,2009,Whole Year ,Coriander,8,2
Chhattisgarh,NARAYANPUR,2009,Whole Year ,Dry chillies,20,8
Chhattisgarh,NARAYANPUR,2009,Whole Year ,Dry ginger,1,
Chhattisgarh,NARAYANPUR,2009,Whole Year ,Onion,1,4
Chhattisgarh,NARAYANPUR,2009,Whole Year ,Sugarcane,2,
Chhattisgarh,NARAYANPUR,2009,Whole Year ,Sweet potato,17,99
Chhattisgarh,NARAYANPUR,2009,Whole Year ,Turmeric,1,1
Chhattisgarh,NARAYANPUR,2010,Kharif     ,Arhar/Tur,121,69
Chhattisgarh,NARAYANPUR,2010,Kharif     ,Horse-gram,3212,1176
Chhattisgarh,NARAYANPUR,2010,Kharif     ,Jowar,5,9
Chhattisgarh,NARAYANPUR,2010,Kharif     ,Maize,3254,6525
Chhattisgarh,NARAYANPUR,2010,Kharif     ,Moong(Green Gram),1,
Chhattisgarh,NARAYANPUR,2010,Kharif     ,Niger seed,2509,598
Chhattisgarh,NARAYANPUR,2010,Kharif     ,Other Kharif pulses,18,3
Chhattisgarh,NARAYANPUR,2010,Kharif     ,Ragi,347,97
Chhattisgarh,NARAYANPUR,2010,Kharif     ,Rice,29917,51571
Chhattisgarh,NARAYANPUR,2010,Kharif     ,Sesamum,53,23
Chhattisgarh,NARAYANPUR,2010,Kharif     ,Small millets,3663,700
Chhattisgarh,NARAYANPUR,2010,Kharif     ,Urad,3482,1428
Chhattisgarh,NARAYANPUR,2010,Rabi       ,Gram,76,78
Chhattisgarh,NARAYANPUR,2010,Rabi       ,Khesari,30,14
Chhattisgarh,NARAYANPUR,2010,Rabi       ,Linseed,5,1
Chhattisgarh,NARAYANPUR,2010,Rabi       ,Other  Rabi pulses,23,
Chhattisgarh,NARAYANPUR,2010,Rabi       ,Peas & beans (Pulses),94,29
Chhattisgarh,NARAYANPUR,2010,Rabi       ,Rapeseed &Mustard,1336,776
Chhattisgarh,NARAYANPUR,2010,Rabi       ,Wheat,17,33
Chhattisgarh,NARAYANPUR,2010,Whole Year ,Banana,4,160
Chhattisgarh,NARAYANPUR,2010,Whole Year ,Coriander,7,2
Chhattisgarh,NARAYANPUR,2010,Whole Year ,Dry chillies,15,6
Chhattisgarh,NARAYANPUR,2010,Whole Year ,Dry ginger,1,1
Chhattisgarh,NARAYANPUR,2010,Whole Year ,Onion,8,40
Chhattisgarh,NARAYANPUR,2010,Whole Year ,Potato,6,54
Chhattisgarh,NARAYANPUR,2010,Whole Year ,Sannhamp,2,
Chhattisgarh,NARAYANPUR,2010,Whole Year ,Sugarcane,5,9
Chhattisgarh,NARAYANPUR,2010,Whole Year ,Sweet potato,18,105
Chhattisgarh,NARAYANPUR,2010,Whole Year ,Turmeric,1,1
Chhattisgarh,NARAYANPUR,2011,Kharif     ,Arhar/Tur,118,36
Chhattisgarh,NARAYANPUR,2011,Kharif     ,Horse-gram,1852,678
Chhattisgarh,NARAYANPUR,2011,Kharif     ,Jowar,10,10
Chhattisgarh,NARAYANPUR,2011,Kharif     ,Maize,1090,2248
Chhattisgarh,NARAYANPUR,2011,Kharif     ,Moong(Green Gram),8,2
Chhattisgarh,NARAYANPUR,2011,Kharif     ,Niger seed,574,116
Chhattisgarh,NARAYANPUR,2011,Kharif     ,Other Kharif pulses,13,
Chhattisgarh,NARAYANPUR,2011,Kharif     ,Ragi,342,94
Chhattisgarh,NARAYANPUR,2011,Kharif     ,Rice,23961,26115
Chhattisgarh,NARAYANPUR,2011,Kharif     ,Sesamum,34,19
Chhattisgarh,NARAYANPUR,2011,Kharif     ,Small millets,2841,563
Chhattisgarh,NARAYANPUR,2011,Kharif     ,Urad,1286,527
Chhattisgarh,NARAYANPUR,2011,Rabi       ,Gram,32,29
Chhattisgarh,NARAYANPUR,2011,Rabi       ,Linseed,3,2
Chhattisgarh,NARAYANPUR,2011,Rabi       ,Other  Rabi pulses,29,
Chhattisgarh,NARAYANPUR,2011,Rabi       ,Peas & beans (Pulses),5,1
Chhattisgarh,NARAYANPUR,2011,Rabi       ,Potato,1,6
Chhattisgarh,NARAYANPUR,2011,Rabi       ,Rapeseed &Mustard,258,174
Chhattisgarh,NARAYANPUR,2011,Rabi       ,Wheat,7,14
Chhattisgarh,NARAYANPUR,2011,Whole Year ,Banana,6,200
Chhattisgarh,NARAYANPUR,2011,Whole Year ,Coriander,6,1
Chhattisgarh,NARAYANPUR,2011,Whole Year ,Dry chillies,17,14
Chhattisgarh,NARAYANPUR,2011,Whole Year ,Sannhamp,1,3
Chhattisgarh,NARAYANPUR,2011,Whole Year ,Sugarcane,3,13
Chhattisgarh,NARAYANPUR,2011,Whole Year ,Sweet potato,13,62
Chhattisgarh,NARAYANPUR,2011,Whole Year ,Turmeric,2,2
Chhattisgarh,NARAYANPUR,2012,Kharif     ,Arhar/Tur,111,58
Chhattisgarh,NARAYANPUR,2012,Kharif     ,Horse-gram,1826,593
Chhattisgarh,NARAYANPUR,2012,Kharif     ,Jowar,10,7
Chhattisgarh,NARAYANPUR,2012,Kharif     ,Maize,1133,2664
Chhattisgarh,NARAYANPUR,2012,Kharif     ,Moong(Green Gram),11,4
Chhattisgarh,NARAYANPUR,2012,Kharif     ,Niger seed,581,128
Chhattisgarh,NARAYANPUR,2012,Kharif     ,Other Kharif pulses,13,1
Chhattisgarh,NARAYANPUR,2012,Kharif     ,Ragi,346,69
Chhattisgarh,NARAYANPUR,2012,Kharif     ,Rice,24207,34894
Chhattisgarh,NARAYANPUR,2012,Kharif     ,Sesamum,33,8
Chhattisgarh,NARAYANPUR,2012,Kharif     ,Small millets,2667,460
Chhattisgarh,NARAYANPUR,2012,Kharif     ,Urad,1309,452
Chhattisgarh,NARAYANPUR,2012,Rabi       ,Gram,45,60
Chhattisgarh,NARAYANPUR,2012,Rabi       ,Linseed,3,2
Chhattisgarh,NARAYANPUR,2012,Rabi       ,Other  Rabi pulses,21,
Chhattisgarh,NARAYANPUR,2012,Rabi       ,Peas & beans (Pulses),16,4
Chhattisgarh,NARAYANPUR,2012,Rabi       ,Rapeseed &Mustard,198,150
Chhattisgarh,NARAYANPUR,2012,Rabi       ,Wheat,20,44
Chhattisgarh,NARAYANPUR,2012,Whole Year ,Banana,6,60
Chhattisgarh,NARAYANPUR,2012,Whole Year ,Coriander,1,
Chhattisgarh,NARAYANPUR,2012,Whole Year ,Dry chillies,10,11
Chhattisgarh,NARAYANPUR,2012,Whole Year ,Sugarcane,3,11
Chhattisgarh,NARAYANPUR,2012,Whole Year ,Sweet potato,12,40
Chhattisgarh,NARAYANPUR,2012,Whole Year ,Turmeric,2,1
Chhattisgarh,NARAYANPUR,2013,Kharif     ,Arhar/Tur,113,64
Chhattisgarh,NARAYANPUR,2013,Kharif     ,Horse-gram,1870,618
Chhattisgarh,NARAYANPUR,2013,Kharif     ,Maize,1177,2759
Chhattisgarh,NARAYANPUR,2013,Kharif     ,Moong(Green Gram),11,4
Chhattisgarh,NARAYANPUR,2013,Kharif     ,Niger seed,623,87
Chhattisgarh,NARAYANPUR,2013,Kharif     ,Other Kharif pulses,12,1
Chhattisgarh,NARAYANPUR,2013,Kharif     ,Ragi,339,85
Chhattisgarh,NARAYANPUR,2013,Kharif     ,Rice,24627,39302
Chhattisgarh,NARAYANPUR,2013,Kharif     ,Sesamum,32,8
Chhattisgarh,NARAYANPUR,2013,Kharif     ,Small millets,2527,455
Chhattisgarh,NARAYANPUR,2013,Kharif     ,Urad,1396,490
Chhattisgarh,NARAYANPUR,2013,Rabi       ,Gram,49,34
Chhattisgarh,NARAYANPUR,2013,Rabi       ,Horse-gram,7,2
Chhattisgarh,NARAYANPUR,2013,Rabi       ,Khesari,9,6
Chhattisgarh,NARAYANPUR,2013,Rabi       ,Linseed,2,1
Chhattisgarh,NARAYANPUR,2013,Rabi       ,Other  Rabi pulses,18,18
Chhattisgarh,NARAYANPUR,2013,Rabi       ,Peas & beans (Pulses),11,3
Chhattisgarh,NARAYANPUR,2013,Rabi       ,Rapeseed &Mustard,200,134
Chhattisgarh,NARAYANPUR,2013,Rabi       ,Wheat,16,34
Chhattisgarh,NARAYANPUR,2013,Whole Year ,Banana,4,154
Chhattisgarh,NARAYANPUR,2013,Whole Year ,Coriander,2,1
Chhattisgarh,NARAYANPUR,2013,Whole Year ,Dry chillies,12,9
Chhattisgarh,NARAYANPUR,2013,Whole Year ,Dry ginger,2,2
Chhattisgarh,NARAYANPUR,2013,Whole Year ,Jowar,10,6
Chhattisgarh,NARAYANPUR,2013,Whole Year ,Sugarcane,5,15
Chhattisgarh,NARAYANPUR,2013,Whole Year ,Sweet potato,10,58
Chhattisgarh,NARAYANPUR,2013,Whole Year ,Turmeric,2,1
Chhattisgarh,NARAYANPUR,2014,Kharif     ,Arhar/Tur,108,50
Chhattisgarh,NARAYANPUR,2014,Kharif     ,Horse-gram,1855,493
Chhattisgarh,NARAYANPUR,2014,Kharif     ,Maize,1202,2406
Chhattisgarh,NARAYANPUR,2014,Kharif     ,Moong(Green Gram),7,2
Chhattisgarh,NARAYANPUR,2014,Kharif     ,Niger seed,618,129
Chhattisgarh,NARAYANPUR,2014,Kharif     ,Other Kharif pulses,12,2
Chhattisgarh,NARAYANPUR,2014,Kharif     ,Ragi,366,105
Chhattisgarh,NARAYANPUR,2014,Kharif     ,Rice,24856,44005
Chhattisgarh,NARAYANPUR,2014,Kharif     ,Sesamum,27,13
Chhattisgarh,NARAYANPUR,2014,Kharif     ,Small millets,2460,480
Chhattisgarh,NARAYANPUR,2014,Kharif     ,Urad,1425,390
Chhattisgarh,NARAYANPUR,2014,Rabi       ,Gram,51,56
Chhattisgarh,NARAYANPUR,2014,Rabi       ,Khesari,1,
Chhattisgarh,NARAYANPUR,2014,Rabi       ,Peas & beans (Pulses),6,2
Chhattisgarh,NARAYANPUR,2014,Rabi       ,Rapeseed &Mustard,191,121
Chhattisgarh,NARAYANPUR,2014,Rabi       ,Wheat,18,42
Chhattisgarh,NARAYANPUR,2014,Whole Year ,Banana,6,240
Chhattisgarh,NARAYANPUR,2014,Whole Year ,Coriander,7,2
Chhattisgarh,NARAYANPUR,2014,Whole Year ,Dry chillies,17,6
Chhattisgarh,NARAYANPUR,2014,Whole Year ,Dry ginger,2,2
Chhattisgarh,NARAYANPUR,2014,Whole Year ,Jowar,8,6
Chhattisgarh,NARAYANPUR,2014,Whole Year ,Sugarcane,4,19
Chhattisgarh,NARAYANPUR,2014,Whole Year ,Sweet potato,10,58
Chhattisgarh,NARAYANPUR,2014,Whole Year ,Turmeric,3,2
Chhattisgarh,RAIGARH,2000,Kharif     ,Arhar/Tur,1254,496
Chhattisgarh,RAIGARH,2000,Kharif     ,Bajra,20,5
Chhattisgarh,RAIGARH,2000,Kharif     ,Groundnut,8196,6075
Chhattisgarh,RAIGARH,2000,Kharif     ,Horse-gram,4124,934
Chhattisgarh,RAIGARH,2000,Kharif     ,Jowar,21,15
Chhattisgarh,RAIGARH,2000,Kharif     ,Maize,901,1059
Chhattisgarh,RAIGARH,2000,Kharif     ,Mesta,167,278
Chhattisgarh,RAIGARH,2000,Kharif     ,Moong(Green Gram),2084,462
Chhattisgarh,RAIGARH,2000,Kharif     ,Niger seed,1257,150
Chhattisgarh,RAIGARH,2000,Kharif     ,Other Kharif pulses,1038,295
Chhattisgarh,RAIGARH,2000,Kharif     ,Ragi,47,10
Chhattisgarh,RAIGARH,2000,Kharif     ,Rice,241943,116886
Chhattisgarh,RAIGARH,2000,Kharif     ,Sesamum,3059,503
Chhattisgarh,RAIGARH,2000,Kharif     ,Small millets,1226,186
Chhattisgarh,RAIGARH,2000,Kharif     ,Soyabean,186,69
Chhattisgarh,RAIGARH,2000,Kharif     ,Sunflower,357,71
Chhattisgarh,RAIGARH,2000,Kharif     ,Urad,20028,3783
Chhattisgarh,RAIGARH,2000,Rabi       ,Gram,402,224
Chhattisgarh,RAIGARH,2000,Rabi       ,Khesari,1779,779
Chhattisgarh,RAIGARH,2000,Rabi       ,Linseed,240,58
Chhattisgarh,RAIGARH,2000,Rabi       ,Masoor,121,34
Chhattisgarh,RAIGARH,2000,Rabi       ,Moong(Green Gram),759,157
Chhattisgarh,RAIGARH,2000,Rabi       ,Other  Rabi pulses,71,20
Chhattisgarh,RAIGARH,2000,Rabi       ,Peas & beans (Pulses),721,240
Chhattisgarh,RAIGARH,2000,Rabi       ,Rapeseed &Mustard,583,178
Chhattisgarh,RAIGARH,2000,Rabi       ,Urad,14,2
